datetime,co2content,temperature
2023-11-23 06:51:47,832.07,19.29
2023-11-23 07:04:01,822.92,19.33
2023-11-23 07:16:15,814.07,19.31
2023-11-23 07:28:29,816.69,19.33
2023-11-23 07:40:43,813.15,19.36
2023-11-23 07:52:57,799.38,19.35
2023-11-23 08:05:10,796.3,19.36
2023-11-23 08:17:25,792.76,19.35
2023-11-23 08:29:39,794.76,19.35
2023-11-23 08:41:53,865.38,19.36
2023-11-23 08:54:07,959.23,19.4
2023-11-23 09:06:21,1116.38,19.44
2023-11-23 09:18:35,1284.84,19.51
2023-11-23 09:30:49,1443.61,19.56
2023-11-23 09:43:03,1569.38,19.6
2023-11-23 09:55:18,1659.46,19.67
2023-11-23 10:07:35,1709.46,19.69
2023-11-23 10:19:49,1458.07,19.55
2023-11-23 10:32:03,1200.3,19.55
2023-11-23 10:44:14,1562.0,19.75
2023-11-23 10:56:28,2023.46,20.08
2023-11-23 11:08:42,2501.46,20.35
2023-11-23 11:20:56,2936.0,20.51
2023-11-23 11:33:11,3369.15,20.62
2023-11-23 11:45:25,2819.23,20.48
2023-11-23 11:57:39,1322.23,19.87
2023-11-23 12:25:02,1183.38,19.84
2023-11-23 12:37:16,1431.38,20.09
2023-11-23 12:49:30,1643.53,20.32
2023-11-23 13:01:44,1839.0,20.46
2023-11-23 13:13:58,1974.15,20.42
2023-11-23 13:26:12,2125.0,20.65
2023-11-23 13:38:26,2305.46,20.69
2023-11-23 13:50:43,2265.0,20.62
2023-11-23 14:02:54,2205.0,20.54
2023-11-23 14:15:08,2150.38,20.45
2023-11-23 14:27:22,2093.3,20.21
2023-11-23 14:39:36,2058.69,20.28
2023-11-23 14:51:50,2012.69,20.22
2023-11-23 15:04:04,1971.0,20.17
2023-11-23 15:16:18,1949.84,20.1
2023-11-23 15:28:32,1915.76,20.04
2023-11-23 16:55:15,1728.46,19.29
2023-11-23 17:07:32,1706.23,19.61
2023-11-23 17:19:43,1672.92,19.61
2023-11-23 17:31:57,1661.76,19.81
2023-11-23 17:44:14,1624.0,19.83
2023-11-23 17:56:25,1593.61,19.82
2023-11-23 18:08:39,1575.3,19.84
2023-11-23 18:20:53,1549.38,19.83
2023-11-23 18:33:07,1526.23,19.84
2023-11-23 18:45:22,1497.92,19.83
2023-11-23 18:57:35,1479.61,19.83
2023-11-23 19:09:49,1447.61,19.82
2023-11-23 19:22:03,1429.69,19.81
2023-11-23 19:34:17,1401.92,19.78
2023-11-23 19:46:31,1374.23,19.78
2023-11-23 19:58:45,1344.07,19.76
2023-11-23 20:10:59,1319.15,19.77
2023-11-23 20:23:13,1295.3,19.76
2023-11-23 20:35:27,1279.46,19.75
2023-11-23 20:47:41,1244.69,19.75
2023-11-23 20:59:55,1222.3,19.74
2023-11-23 21:12:09,1209.0,19.73
2023-11-23 21:24:23,1184.61,19.72
2023-11-23 21:36:37,1165.38,19.72
2023-11-23 21:48:51,1139.07,19.71
2023-11-23 22:01:05,1135.23,19.72
2023-11-23 22:13:19,1112.23,19.71
2023-11-23 22:25:33,1088.69,19.7
2023-11-23 22:37:50,1064.46,19.71
2023-11-23 22:50:01,1046.92,19.71
2023-11-23 23:02:15,1024.15,19.69
2023-11-23 23:29:08,997.3,19.71
2023-11-23 23:41:22,985.53,19.72
2023-11-23 23:53:36,977.46,19.7
2023-11-24 00:05:50,972.92,19.72
2023-11-24 00:18:04,960.84,19.72
2023-11-24 00:30:18,953.53,19.71
2023-11-24 00:42:32,948.92,19.7
2023-11-24 00:54:45,940.84,19.69
2023-11-24 01:07:00,933.23,19.67
2023-11-24 01:19:14,918.61,19.67
2023-11-24 01:37:03,910.23,19.66
2023-11-24 01:49:18,904.92,19.65
2023-11-24 02:01:32,903.69,19.64
2023-11-24 02:13:46,892.92,19.62
2023-11-24 02:26:00,881.53,19.6
2023-11-24 02:38:14,870.38,19.6
2023-11-24 02:50:27,870.07,19.62
2023-11-24 03:02:42,861.92,19.61
2023-11-24 03:14:56,853.07,19.6
2023-11-24 03:27:10,849.46,19.59
2023-11-24 03:39:23,847.0,19.58
2023-11-24 03:51:37,837.76,19.57
2023-11-24 04:03:51,831.23,19.57
2023-11-24 04:16:05,824.15,19.56
2023-11-24 04:28:19,828.15,19.56
2023-11-24 04:40:36,815.38,19.55
2023-11-24 04:52:47,808.92,19.55
2023-11-24 05:05:01,806.46,19.55
2023-11-24 05:17:15,805.84,19.49
2023-11-24 05:29:29,795.76,19.4
2023-11-24 05:41:43,795.46,19.42
2023-11-24 05:53:57,787.38,19.49
2023-11-24 06:06:11,776.3,19.5
2023-11-24 06:18:25,774.3,19.51
2023-11-24 06:30:39,762.46,19.48
2023-11-24 06:42:53,756.69,19.46
2023-11-24 06:55:07,757.23,19.44
2023-11-24 07:07:21,742.46,19.39
2023-11-24 07:19:35,749.61,19.4
2023-11-24 07:31:49,736.61,19.42
2023-11-24 07:44:03,744.46,19.41
2023-11-24 07:56:17,727.23,19.44
2023-11-24 08:08:32,729.15,19.43
2023-11-24 08:20:45,733.53,19.17
2023-11-24 08:33:00,1059.46,19.22
2023-11-24 08:45:17,1489.23,19.36
2023-11-24 08:57:28,1828.53,19.8
2023-11-24 09:09:42,2103.23,19.98
2023-11-24 09:21:56,1857.15,19.94
2023-11-24 09:34:10,2062.46,19.99
2023-11-24 09:46:24,2296.0,20.03
2023-11-24 09:58:38,2288.46,20.09
2023-11-24 10:10:52,2430.84,20.12
2023-11-24 10:23:07,2795.69,20.22
2023-11-24 10:35:21,3158.92,20.28
2023-11-24 10:47:35,3597.46,20.41
2023-11-24 10:59:49,4005.92,20.48
2023-11-24 11:12:03,4233.76,20.54
2023-11-24 11:24:17,4649.15,20.4
2023-11-24 11:36:31,4946.38,20.62
2023-11-24 11:56:34,3864.0,20.39
2023-11-24 12:08:48,2538.69,20.01
2023-11-24 12:21:02,2829.46,20.21
2023-11-24 12:33:16,3069.76,20.36
2023-11-24 12:45:29,3189.3,20.49
2023-11-24 12:57:44,3148.46,20.49
2023-11-24 13:09:58,2912.61,20.29
2023-11-24 13:22:12,2480.15,20.08
2023-11-24 13:38:01,2037.3,19.92
2023-11-24 13:50:15,1774.0,19.87
2023-11-24 14:02:32,1555.46,19.82
2023-11-24 14:14:43,1392.53,19.85
2023-11-24 14:26:57,1223.76,19.81
2023-11-24 14:39:17,1083.61,19.75
2023-11-24 14:51:25,1171.92,19.71
2023-11-24 15:03:39,1169.61,19.81
2023-11-24 15:15:53,1164.0,19.85
2023-11-24 15:28:07,1148.61,19.86
2023-11-24 15:40:20,1144.23,19.82
2023-11-24 15:52:35,1133.84,19.78
2023-11-24 16:04:49,1108.3,19.75
2023-11-24 16:17:03,1104.84,19.72
2023-11-24 16:29:17,1092.0,19.68
2023-11-24 16:41:31,1086.61,19.67
2023-11-24 16:53:45,1073.38,19.65
2023-11-24 17:05:59,1066.07,19.62
2023-11-24 17:18:13,1051.76,19.6
2023-11-24 17:30:26,1034.84,19.57
2023-11-24 17:42:41,1018.69,19.56
2023-11-24 17:54:54,1003.23,19.53
2023-11-24 18:07:09,1006.61,19.51
2023-11-24 18:19:22,995.0,19.51
2023-11-24 18:31:37,991.46,19.47
2023-11-24 18:43:51,976.23,19.44
2023-11-24 18:56:05,972.23,19.43
2023-11-24 19:08:21,959.15,19.4
2023-11-24 19:20:33,955.07,19.39
2023-11-24 19:32:47,933.92,19.37
2023-11-24 19:45:01,935.38,19.32
2023-11-24 19:57:15,933.3,19.29
2023-11-24 20:09:28,926.76,19.27
2023-11-24 20:21:43,920.15,19.25
2023-11-24 20:33:57,899.0,19.25
2023-11-24 20:46:10,896.38,19.24
2023-11-24 20:58:25,892.69,19.22
2023-11-24 21:10:39,883.92,19.2
2023-11-24 21:22:53,876.46,19.15
2023-11-24 21:35:07,876.46,19.13
2023-11-24 21:47:20,866.69,19.12
2023-11-24 21:59:35,859.84,19.15
2023-11-24 22:11:49,853.38,19.13
2023-11-24 22:24:03,848.15,19.11
2023-11-24 22:36:16,850.3,19.09
2023-11-24 22:48:31,842.3,19.08
2023-11-24 23:00:45,835.69,19.05
2023-11-24 23:12:58,827.46,19.05
2023-11-24 23:25:13,825.76,19.08
2023-11-24 23:37:26,821.92,19.12
2023-11-24 23:49:41,819.61,19.13
2023-11-25 00:01:55,809.46,19.14
2023-11-25 00:14:08,810.76,19.17
2023-11-25 00:26:23,803.61,19.18
2023-11-25 00:38:40,810.46,19.17
2023-11-25 00:50:50,795.3,19.18
2023-11-25 01:03:04,793.38,19.15
2023-11-25 01:15:18,786.84,19.14
2023-11-25 01:27:32,788.15,19.14
2023-11-25 01:39:47,777.07,19.14
2023-11-25 01:52:04,770.46,19.14
2023-11-25 02:04:14,768.46,19.13
2023-11-25 02:16:28,767.3,19.09
2023-11-25 02:28:42,766.46,19.08
2023-11-25 02:40:56,759.84,19.06
2023-11-25 02:53:10,756.69,19.06
2023-11-25 03:05:24,753.15,19.07
2023-11-25 03:17:38,745.84,19.06
2023-11-25 03:29:52,739.0,19.03
2023-11-25 03:42:06,732.38,19.03
2023-11-25 03:54:20,733.23,19.06
2023-11-25 04:06:37,732.53,19.06
2023-11-25 04:18:48,719.84,19.07
2023-11-25 04:31:02,715.07,19.07
2023-11-25 04:43:16,713.69,19.03
2023-11-25 04:55:30,705.07,19.04
2023-11-25 05:07:44,706.61,19.04
2023-11-25 05:19:58,700.61,19.05
2023-11-25 05:32:12,704.61,19.05
2023-11-25 05:44:26,697.76,19.02
2023-11-25 05:56:40,695.46,19.01
2023-11-25 06:08:54,686.3,19.01
2023-11-25 06:21:08,686.92,18.99
2023-11-25 06:33:22,690.3,19.0
2023-11-25 06:45:36,681.69,18.98
2023-11-25 06:57:50,679.3,18.97
2023-11-25 07:10:07,672.61,19.0
2023-11-25 07:22:18,669.92,18.99
2023-11-25 07:34:32,667.0,18.96
2023-11-25 07:46:46,663.3,18.94
2023-11-25 07:59:00,663.84,18.93
2023-11-25 08:11:14,656.38,18.92
2023-11-25 08:23:28,648.53,18.92
2023-11-25 08:35:42,646.69,18.87
2023-11-25 08:47:56,645.53,18.88
2023-11-25 09:00:10,639.38,18.86
2023-11-25 09:12:24,643.15,18.87
2023-11-25 09:24:41,636.46,18.85
2023-11-25 09:36:52,632.38,18.83
2023-11-25 09:49:06,629.84,18.83
2023-11-25 10:01:20,626.15,18.85
2023-11-25 10:13:34,626.15,18.87
2023-11-25 10:25:48,617.38,18.88
2023-11-25 10:38:02,623.0,18.88
2023-11-25 10:50:16,613.38,18.92
2023-11-25 11:02:30,609.38,18.94
2023-11-25 11:14:44,607.53,18.93
2023-11-25 11:26:58,605.61,18.91
2023-11-25 11:39:11,598.76,18.93
2023-11-25 11:51:26,600.07,18.94
2023-11-25 12:03:40,592.53,18.97
2023-11-25 12:15:53,595.84,19.0
2023-11-25 12:28:08,592.15,19.03
2023-11-25 12:40:22,586.3,19.03
2023-11-25 12:52:42,584.53,19.04
2023-11-25 13:04:50,579.0,19.05
2023-11-25 13:17:04,584.0,19.07
2023-11-25 13:29:18,585.46,19.06
2023-11-25 13:41:32,569.69,19.07
2023-11-25 13:53:46,571.3,19.09
2023-11-25 14:06:00,563.69,19.09
2023-11-25 14:18:14,559.23,19.11
2023-11-25 14:30:28,557.15,19.13
2023-11-25 14:42:48,557.38,19.13
2023-11-25 14:54:56,559.92,19.14
2023-11-25 15:07:09,557.46,19.14
2023-11-25 15:19:24,551.84,19.15
2023-11-25 15:31:38,550.92,19.15
2023-11-25 15:43:52,552.0,19.18
2023-11-25 15:56:06,545.15,19.19
2023-11-25 16:08:20,543.15,19.2
2023-11-25 16:20:34,537.69,19.21
2023-11-25 16:32:48,531.84,19.25
2023-11-25 16:45:01,529.69,19.21
2023-11-25 16:57:19,531.92,19.16
2023-11-25 17:09:30,530.69,19.13
2023-11-25 17:21:44,521.46,19.1
2023-11-25 17:34:01,522.3,19.07
2023-11-25 17:46:14,527.0,19.06
2023-11-25 17:58:26,527.92,19.09
2023-11-25 18:10:40,513.15,19.09
2023-11-25 18:22:53,519.76,19.08
2023-11-25 18:35:07,517.76,19.08
2023-11-25 18:47:21,511.84,19.06
2023-11-25 18:59:35,504.84,19.03
2023-11-25 19:11:50,504.46,19.04
2023-11-25 19:24:04,507.76,19.03
2023-11-25 19:36:17,503.61,18.99
2023-11-25 19:48:35,500.69,18.94
2023-11-25 20:00:45,494.53,18.94
2023-11-25 20:13:00,494.46,18.92
2023-11-25 20:25:13,498.3,18.91
2023-11-25 20:37:27,500.61,18.9
2023-11-25 20:49:41,498.15,18.9
2023-11-25 21:01:55,498.23,18.9
2023-11-25 21:14:13,489.69,18.89
2023-11-25 21:26:23,492.07,18.89
2023-11-25 21:38:37,496.07,18.88
2023-11-25 21:50:51,493.61,18.89
2023-11-25 22:03:05,494.3,18.88
2023-11-25 22:15:19,490.15,18.87
2023-11-27 11:46:32,2879.84,19.82
2023-11-27 11:58:46,3261.69,19.83
2023-11-27 12:11:00,2504.53,19.51
2023-11-27 12:23:14,2776.76,19.7
2023-11-27 12:35:27,3099.84,19.81
2023-11-27 12:47:45,3315.69,19.85
2023-11-27 12:59:56,3267.76,19.67
2023-11-27 13:12:10,2152.69,19.4
2023-11-27 13:24:24,1510.38,19.07
2023-11-27 13:36:38,1358.23,19.03
2023-11-27 13:48:52,1441.92,19.19
2023-11-27 14:01:06,1461.76,19.24
2023-11-27 14:13:20,1445.23,19.26
2023-11-27 14:25:37,1436.3,19.24
2023-11-27 14:37:48,1432.61,19.23
2023-11-27 14:50:02,1425.15,19.23
2023-11-27 15:02:16,1414.15,19.23
2023-11-27 15:14:30,1420.53,19.22
2023-11-27 15:26:44,1420.53,19.2
2023-11-27 15:38:58,1414.69,19.15
2023-11-27 15:51:12,1411.69,19.11
2023-11-27 16:03:26,1405.84,19.08
2023-11-27 16:15:40,1404.46,19.04
2023-11-27 16:27:54,1416.0,19.04
2023-11-27 16:40:08,1413.84,19.04
2023-11-27 16:52:22,1408.0,19.05
2023-11-27 17:04:36,1409.38,19.03
2023-11-27 17:16:50,1414.0,19.0
2023-11-27 17:29:04,1401.07,19.01
2023-11-27 17:41:18,1394.07,19.01
2023-11-27 17:53:32,1393.61,19.01
2023-11-27 18:05:45,1388.69,19.02
2023-11-27 18:18:00,1384.0,19.02
2023-11-27 18:30:14,1376.07,19.0
2023-11-27 18:42:28,1374.61,18.99
2023-11-27 18:54:42,1363.15,19.01
2023-11-27 19:06:55,1360.69,19.01
2023-11-27 19:19:10,1346.69,18.99
2023-11-27 19:31:24,1348.3,18.99
2023-11-27 19:43:38,1334.23,18.96
2023-11-27 19:55:52,1330.3,18.97
2023-11-27 20:08:06,1327.15,18.96
2023-11-27 20:20:20,1326.46,18.98
2023-11-27 20:32:34,1309.3,18.96
2023-11-27 20:44:48,1315.15,18.96
2023-11-27 20:57:02,1298.23,18.96
2023-11-27 21:09:16,1290.46,18.96
2023-11-27 21:21:33,1279.07,18.94
2023-11-27 21:33:44,1284.23,18.92
2023-11-27 21:45:58,1269.3,18.91
2023-11-27 21:58:12,1260.46,18.91
2023-11-27 22:10:26,1259.15,18.88
2023-11-27 22:22:40,1246.84,18.88
2023-11-27 22:34:54,1237.0,18.86
2023-11-27 22:47:08,1231.23,18.85
2023-11-27 22:59:22,1218.76,18.86
2023-11-27 23:11:36,1206.84,18.87
2023-11-27 23:23:50,1202.23,18.87
2023-11-27 23:36:04,1191.23,18.87
2023-11-27 23:48:18,1188.07,18.89
2023-11-28 00:00:32,1181.84,18.88
2023-11-28 00:12:46,1174.92,18.88
2023-11-28 00:25:00,1157.0,18.88
2023-11-28 00:37:14,1154.69,18.88
2023-11-28 00:49:28,1141.46,18.87
2023-11-28 01:01:42,1132.23,18.85
2023-11-28 01:13:56,1111.69,18.85
2023-11-28 01:26:10,1109.46,18.85
2023-11-28 01:38:24,1109.92,18.84
2023-11-28 01:50:37,1095.15,18.84
2023-11-28 02:02:52,1083.84,18.84
2023-11-28 02:15:05,1082.23,18.84
2023-11-28 02:27:20,1067.3,18.83
2023-11-28 02:39:34,1050.3,18.81
2023-11-28 02:51:48,1054.0,18.82
2023-11-28 03:04:02,1036.92,18.82
2023-11-28 03:16:16,1035.53,18.83
2023-11-28 03:28:30,1033.84,18.83
2023-11-28 03:40:44,1031.76,18.82
2023-11-28 03:52:57,1019.0,18.79
2023-11-28 04:05:12,1011.23,18.78
2023-11-28 04:17:26,1008.84,18.75
2023-11-28 04:29:40,995.0,18.75
2023-11-28 04:41:53,988.84,18.75
2023-11-28 04:54:08,981.84,18.73
2023-11-28 05:06:22,974.07,18.71
2023-11-28 05:18:35,966.69,18.66
2023-11-28 05:30:56,970.46,18.62
2023-11-28 05:43:04,958.0,18.64
2023-11-28 05:55:18,949.61,18.63
2023-11-28 06:07:32,950.53,18.62
2023-11-28 06:19:46,942.46,18.6
2023-11-28 06:32:00,926.38,18.57
2023-11-28 06:44:13,922.0,18.54
2023-11-28 06:56:28,910.38,18.5
2023-11-28 07:08:42,912.76,18.5
2023-11-28 07:20:55,908.38,18.47
2023-11-28 07:33:09,896.15,18.47
2023-11-28 07:45:23,889.38,18.44
2023-11-28 07:57:37,887.84,18.41
2023-11-28 08:24:59,875.69,18.4
2023-11-28 08:37:13,878.46,18.34
2023-11-28 08:49:27,887.38,18.3
2023-11-28 09:01:41,888.07,18.3
2023-11-28 09:13:55,893.15,18.29
2023-11-28 09:26:09,895.15,18.29
2023-11-28 09:38:23,910.07,18.29
2023-11-28 09:50:37,928.76,18.29
2023-11-28 10:02:51,934.92,18.25
2023-11-28 10:15:05,978.3,18.25
2023-11-28 10:27:19,1075.0,18.24
2023-11-28 10:39:33,1452.61,18.5
2023-11-28 10:51:47,1857.61,18.73
2023-11-28 11:04:01,2255.84,18.94
2023-11-28 11:16:15,2679.23,19.09
2023-11-28 11:28:29,3024.0,19.2
2023-11-28 11:40:43,3385.15,19.31
2023-11-28 11:52:58,3520.84,19.37
2023-11-28 12:05:12,3462.61,19.31
2023-11-28 12:30:59,1774.92,18.84
2023-11-28 12:43:13,1682.92,18.86
2023-11-28 12:55:27,1767.76,19.06
2023-11-28 13:07:41,1789.76,19.1
2023-11-28 13:19:55,1875.53,19.05
2023-11-28 13:32:09,1605.38,18.97
2023-11-28 13:44:23,1270.53,18.67
2023-11-28 13:56:37,977.69,18.31
2023-11-28 14:08:51,788.07,17.96
2023-11-28 14:21:05,635.61,17.67
2023-11-28 14:33:23,558.69,17.39
2023-11-28 14:45:33,517.46,17.25
2023-11-28 14:57:47,727.92,17.48
2023-11-28 15:10:01,846.15,17.85
2023-11-28 15:22:15,849.61,18.31
2023-11-28 15:34:29,867.76,18.63
2023-11-28 15:51:34,866.84,18.83
2023-11-28 16:03:48,870.3,18.87
2023-11-28 16:16:02,870.84,18.8
2023-11-28 16:28:16,866.23,18.77
2023-11-28 16:40:29,872.38,18.76
2023-11-28 16:52:44,871.15,18.75
2023-11-28 17:04:58,872.61,18.75
2023-11-28 17:17:11,868.23,18.74
2023-11-28 17:29:26,866.69,18.7
2023-11-28 17:41:39,866.69,18.67
2023-11-28 17:53:53,864.84,18.66
2023-11-28 18:06:08,861.3,18.64
2023-11-28 18:18:22,865.38,18.63
2023-11-28 18:30:35,865.15,18.61
2023-11-28 18:42:49,853.07,18.59
2023-11-28 18:55:03,848.07,18.57
2023-11-28 19:07:17,847.61,18.52
2023-11-28 19:19:35,843.38,18.36
2023-11-28 19:31:45,842.0,18.49
2023-11-28 19:44:00,842.61,18.45
2023-11-28 19:56:13,833.76,18.41
2023-11-28 20:08:27,828.76,18.4
2023-11-28 20:20:41,814.3,18.37
2023-11-28 20:32:55,812.23,18.35
2023-11-28 20:45:09,810.3,18.34
2023-11-28 20:57:23,799.46,18.33
2023-11-28 21:09:37,797.61,18.33
2023-11-28 21:21:51,794.92,18.34
2023-11-28 21:34:05,791.38,18.3
2023-11-28 21:46:19,787.38,18.26
2023-11-28 21:58:33,779.84,18.25
2023-11-28 22:10:47,772.0,18.23
2023-11-28 22:23:01,765.3,18.22
2023-11-28 22:35:15,756.53,18.2
2023-11-28 22:47:29,750.38,18.19
2023-11-28 22:59:43,755.15,18.2
2023-11-28 23:11:57,746.0,18.21
2023-11-28 23:24:11,731.69,18.23
2023-11-28 23:36:25,721.69,18.23
2023-11-28 23:48:39,720.07,18.25
2023-11-29 00:00:53,697.92,18.29
2023-11-29 00:13:07,693.53,18.29
2023-11-29 00:25:21,690.84,18.26
2023-11-29 00:37:35,675.07,18.26
2023-11-29 00:49:49,679.0,18.29
2023-11-29 01:02:03,666.53,18.28
2023-11-29 01:14:17,660.92,18.3
2023-11-29 01:26:31,650.15,18.3
2023-11-29 01:38:45,642.84,18.29
2023-11-29 01:50:59,635.23,18.29
2023-11-29 02:03:13,628.15,18.3
2023-11-29 02:15:27,616.07,18.3
2023-11-29 02:27:40,614.53,18.29
2023-11-29 02:39:55,611.15,18.29
2023-11-29 02:52:09,600.84,18.29
2023-11-29 03:04:23,599.61,18.3
2023-11-29 03:16:36,594.3,18.28
2023-11-29 03:28:51,587.92,18.29
2023-11-29 03:41:05,579.61,18.29
2023-11-29 03:53:19,578.46,18.29
2023-11-29 04:05:33,577.07,18.29
2023-11-29 04:17:47,572.0,18.29
2023-11-29 04:30:01,567.07,18.31
2023-11-29 04:42:15,565.38,18.29
2023-11-29 04:54:29,561.46,18.29
2023-11-29 05:06:43,549.07,18.3
2023-11-29 05:18:57,555.15,18.35
2023-11-29 05:31:11,559.07,18.38
2023-11-29 05:43:25,546.76,18.37
2023-11-29 05:55:39,539.84,18.34
2023-11-29 06:07:53,531.07,18.35
2023-11-29 06:20:07,533.38,18.37
2023-11-29 06:32:21,534.53,18.36
2023-11-29 06:44:35,530.23,18.36
2023-11-29 07:05:47,523.69,18.31
2023-11-29 07:18:02,519.15,18.32
2023-11-29 07:30:15,520.38,18.33
2023-11-29 07:42:29,509.84,18.33
2023-11-29 07:54:43,509.76,18.31
2023-11-29 08:06:57,501.0,18.31
2023-11-29 08:19:11,506.76,18.3
2023-11-29 08:31:25,652.92,18.37
2023-11-29 08:43:40,917.3,18.39
2023-11-29 08:55:54,1211.61,18.67
2023-11-29 09:08:08,1468.84,18.81
2023-11-29 09:20:21,1723.23,18.78
2023-11-29 09:32:36,1911.15,19.01
2023-11-29 09:44:49,1936.3,19.0
2023-11-29 09:57:03,2012.38,19.03
2023-11-29 10:09:18,2144.69,19.01
2023-11-29 10:21:32,2079.38,18.88
2023-11-29 10:33:46,2018.46,18.76
2023-11-29 10:46:00,1979.84,18.66
2023-11-29 10:58:14,1969.53,18.65
2023-11-29 11:10:27,1956.38,18.66
2023-11-29 11:22:42,1922.46,18.67
2023-11-29 11:34:56,1906.3,18.65
2023-11-29 11:47:10,1873.84,18.65
2023-11-29 11:59:25,1886.46,18.68
2023-11-29 12:11:39,2257.46,18.78
2023-11-29 12:23:53,2625.61,18.9
2023-11-29 12:36:07,2757.61,18.99
2023-11-29 12:48:21,2884.0,19.12
2023-11-29 13:00:35,3099.84,19.24
2023-11-29 13:12:49,3413.15,19.36
2023-11-29 13:25:04,3659.0,19.48
2023-11-29 13:37:18,3889.53,19.56
2023-11-29 13:49:32,3877.92,19.53
2023-11-29 14:01:46,3898.0,19.45
2023-11-29 14:14:00,3828.23,19.38
2023-11-29 14:26:14,3778.69,19.36
